Time,Fab,IgG
127.6,0.306824649726915,0.3960718836103
127.7,0.306661064504686,0.395960734036599
127.8,0.306497744196092,0.395849567688417
127.9,0.306334493079932,0.395738384565761
128,0.306171311174725,0.395627977282986
128.1,0.306008198498515,0.395517572432521
128.2,0.305845155068951,0.395407162506984
128.3,0.305682180903174,0.395296747506373
128.4,0.305519276017946,0.395186327430684
128.5,0.305356440429525,0.395075902279925
128.6,0.305193674153782,0.394965472054089
128.7,0.305030977206093,0.394855036753178
128.8,0.304868349601417,0.394744596377194
128.9,0.30470579135425,0.394634150926133
129,0.304543302478652,0.394523700400001
129.1,0.304380882988258,0.394413244798795
129.2,0.304218532896212,0.394302784122516
129.3,0.304056252215257,0.394192318371157
129.4,0.303894040957674,0.394081847544736
129.5,0.303731899135294,0.393971371643224
129.6,0.303569826759507,0.393860890666645
129.7,0.303407823841262,0.393750404614998
129.8,0.303245890391046,0.393639913488265
129.9,0.303084026418931,0.393529417286459
130,0.30292223193453,0.393418916009592
130.1,0.302760506946996,0.393308409657638
130.2,0.302598851465061,0.393197898230621
130.3,0.302437265496997,0.393087381728522
130.4,0.302275749050626,0.392976860151348
130.5,0.302114302133344,0.392866333499095
130.6,0.301952924752089,0.392755801771785
130.7,0.301791616913357,0.392645264969381
130.8,0.301630378623204,0.39253472309192
130.9,0.301469209887232,0.392424176139372
131,0.30130811071059,0.392313624111749
131.1,0.30114708109802,0.392203067009054
131.2,0.300986121053767,0.392092504831291
131.3,0.300825230581674,0.391981937578449
131.4,0.300664409685108,0.391871365250535
131.5,0.300503658367019,0.391760787847543
131.6,0.300342976629888,0.391650205369481
131.7,0.300182364475771,0.391539617816351
131.8,0.300021821906261,0.391429025188132
131.9,0.299861348922519,0.391318427484847
132,0.299700945525248,0.391207824706493
132.1,0.299540611714726,0.391097216853057
132.2,0.299380347490768,0.390986603924541
132.3,0.29922015285275,0.390875985920961
132.4,0.299060027799595,0.3907653628423
132.5,0.298899972329803,0.390654734688571
132.6,0.298739986441414,0.390544101459756
132.7,0.29858007013201,0.390433463155883
132.8,0.298420223398763,0.390322819776928
132.9,0.298260446238359,0.390212171322908
133,0.29810073864708,0.390101517793791
133.1,0.297941100620726,0.389990859189616
133.2,0.297781532154674,0.389880195510371
133.3,0.297622033243849,0.389769526756038
133.4,0.297462603882733,0.389658852926639
133.5,0.29730324406537,0.389548174022163
133.6,0.297143953785331,0.389437490042622
133.7,0.296984733035788,0.389326800987994
133.8,0.296825581809419,0.389216106858299
133.9,0.296666500098498,0.389105407653525
134,0.296507487894835,0.388994703373677
134.1,0.296348545189775,0.388883994018765
134.2,0.296189671974272,0.388773279588772
134.3,0.296030868238779,0.388662560083698
134.4,0.295872133973335,0.38855183550355
134.5,0.295713469167533,0.388441105848339
134.6,0.295554873810502,0.388330371118044
134.7,0.295396347890948,0.388219631312688
134.8,0.295237891397117,0.388108886432244
134.9,0.295079504316821,0.38799813647672
135,0.294921186637412,0.387887381446142
135.1,0.294762938345813,0.387776621340466
135.2,0.294604759428501,0.38766585615973
135.3,0.294446649871486,0.387555085903924
135.4,0.294288609660379,0.387444310573039
135.5,0.294130638780289,0.387333530167084
135.6,0.293972737215921,0.387222744686045
135.7,0.293814904951517,0.387111954129944
135.8,0.293657141970883,0.387001158498762
135.9,0.293499448257375,0.386890357792503
136,0.293341823793895,0.386779552011181
136.1,0.293184268562922,0.386668741154763
136.2,0.293026782546464,0.386557925223286
136.3,0.292869365726119,0.386447104216727
136.4,0.292712018083005,0.386336278135105
136.5,0.292554739597817,0.386225446978403
136.6,0.29239753025078,0.386114610746615
136.7,0.292240390021707,0.386003769439771
136.8,0.292083318889952,0.385892923057852
136.9,0.291926316834403,0.385782071600847
137,0.291769383833533,0.385671215068773
137.1,0.291612519865365,0.385560353461619
137.2,0.291455724907471,0.385449486779401
137.3,0.291298998936967,0.385338615022104
137.4,0.291142341930535,0.385227738189742
137.5,0.290985753864419,0.385116856282297
137.6,0.290829234714407,0.385005969299774
137.7,0.290672784455857,0.384895077242179
137.8,0.290516403063665,0.384784180109509
137.9,0.290360090512275,0.384673277901765
138,0.290203846775729,0.384562370618953
138.1,0.290047671827564,0.384451458261063
138.2,0.289891565640918,0.384340540828101
138.3,0.289735528188456,0.384229618320057
138.4,0.289579559442413,0.384118690736946
138.5,0.2894236593746,0.384007758078763
138.6,0.289267827956337,0.38389682034549
138.7,0.289112065158511,0.383785877537159
138.8,0.288956370951593,0.383674929653752
138.9,0.288800745305584,0.383563976695264
139,0.288645188190056,0.3834530186617
139.1,0.288489699574116,0.383342055553072
139.2,0.288334279426434,0.383231087369363
139.3,0.288178927715249,0.383120114110581
139.4,0.288023644408327,0.383009135776723
139.5,0.287868429473014,0.382898152367798
139.6,0.287713282876207,0.382787163883788
139.7,0.287558204584346,0.382676170324716
139.8,0.287403194563449,0.382565171690568
139.9,0.287248252779043,0.382454167981331
140,0.287093379196264,0.382343159197036
140.1,0.286938573779778,0.382232145337659
140.2,0.286783836493802,0.382121126403217
140.3,0.28662916730211,0.382010102393678
140.4,0.286474566168047,0.381899073309082
140.5,0.286320033054493,0.381788039149416
140.6,0.286165567923886,0.381676999914662
140.7,0.286011170738222,0.381565955604832
140.8,0.285856841459075,0.381454906219946
140.9,0.285702580047529,0.381343851759976
141,0.285548386464257,0.381232792224929
141.1,0.285394260669475,0.381121727614808
141.2,0.285240202622957,0.381010657929623
141.3,0.285086212284025,0.38089958316935
141.4,0.284932289611562,0.38078850333401
141.5,0.284778434564026,0.380677486655664
141.6,0.284624647099375,0.3805667571353
141.7,0.284470927175179,0.380456030451711
141.8,0.284317274748538,0.380345306662634
141.9,0.284163689776109,0.380234585825825
142,0.284010172214109,0.380123867999011
142.1,0.283856722018303,0.380013153240003
142.2,0.283703339144007,0.379902441606513
142.3,0.283550023546103,0.379791733156296
142.4,0.283396775179026,0.379681027947131
142.5,0.283243593996759,0.379570326036756
142.6,0.283090479952849,0.379459627482938
142.7,0.282937433000401,0.379348932343414
142.8,0.282784453092045,0.379238240675949
142.9,0.282631540180025,0.379127552538303
143,0.282478694216068,0.379016867988209
143.1,0.282325915151506,0.378906187083452
143.2,0.282173202937222,0.378795509881751
143.3,0.28202055752363,0.378684836440895
143.4,0.281867978860719,0.378574166818617
143.5,0.281715466898034,0.378463501072686
143.6,0.281563021584654,0.378352839260849
143.7,0.281410642869238,0.378242181440846
143.8,0.281258363450823,0.378131527670462
143.9,0.281106210368384,0.378020878007426
144,0.280954127404115,0.377910232509506
144.1,0.280802114569794,0.377799591234462
144.2,0.28065017187719,0.377688954240015
144.3,0.280498299338092,0.377578321583969
144.4,0.280346496964277,0.377467693324045
144.5,0.280194764767507,0.377357069518003
144.6,0.280043102759567,0.377246450223608
144.7,0.279891510952256,0.377135835498606
144.8,0.279739989357328,0.377025225400748
144.9,0.27958853798656,0.376914619987788
145,0.279437156851743,0.3768040193175
145.1,0.279285845964647,0.37669342344762
145.2,0.279134605337057,0.376582832435899
145.3,0.27898343498075,0.37647224634011
145.4,0.278832334907492,0.376361665217992
145.5,0.278681305129078,0.376251089127302
145.6,0.278530345657268,0.376140518125799
145.7,0.27837945650386,0.37602995227124
145.8,0.278228637680609,0.375919391621368
145.9,0.278077889199308,0.375808836233958
146,0.277927211071733,0.375698286166743
146.1,0.277776603309659,0.375587741477488
146.2,0.277626065924861,0.37547720222396
146.3,0.277475598929138,0.375366668463876
146.4,0.277325202334237,0.375256140255033
146.5,0.277174876151951,0.375145617655151
146.6,0.277024620394062,0.375035100722015
146.7,0.27687443507234,0.374924589513353
146.8,0.276724320198575,0.374814084086933
146.9,0.276574275784519,0.374703584500508
147,0.276424301841977,0.374593090811832
147.1,0.276274398382718,0.374482603078661
147.2,0.276124565418519,0.374372121358768
147.3,0.275974802961151,0.374261645709862
147.4,0.275825111022396,0.374151176189731
147.5,0.275675489614045,0.374040712856139
147.6,0.275525938747856,0.373930255766805
147.7,0.275376458435617,0.373819804979507
147.8,0.275227048689113,0.373709360552001
147.9,0.27507770952011,0.373598922542031
148,0.274928440940386,0.373488491007355
148.1,0.274779242961726,0.373378066005725
148.2,0.274630115595905,0.373267647594912
148.3,0.274481058854692,0.373157235832645
148.4,0.274332072749875,0.373046830776706
148.5,0.274183157293243,0.372936432484823
148.6,0.274034312496546,0.372826041014766
148.7,0.273885538371582,0.372715656424293
148.8,0.27373683493013,0.372605278771147
148.9,0.273588202183951,0.372494908113079
149,0.273439640144844,0.372384544507865
149.1,0.273291148824567,0.372274188013233
149.2,0.273142728234911,0.372163838686971
149.3,0.272994378387657,0.372053496586806
149.4,0.272846099294569,0.371943161770488
149.5,0.272697890967434,0.371832834295795
149.6,0.272549753418034,0.371722514220465
149.7,0.272401686658129,0.371612201602275
149.8,0.272253690699518,0.371501896498943
149.9,0.272105765553966,0.37139159896826
150,0.27195791123326,0.371281309067947
150.1,0.271810127749161,0.371171026855791
150.2,0.271662415113459,0.371060752389526
150.3,0.271514773337941,0.370950485726898
150.4,0.271367202434376,0.370840226925689
150.5,0.271219702414541,0.370729976043639
150.6,0.271072273290215,0.370619733138502
150.7,0.270924915073165,0.370509498268025
150.8,0.270777627775172,0.370399271489976
150.9,0.27063041140804,0.370289052862117
151,0.270483265983524,0.370178842442189
151.1,0.270336191513395,0.370068640287934
151.2,0.270189188009454,0.369958446457127
151.3,0.270042255483456,0.369848261007521
151.4,0.269895393947192,0.369738083996869
151.5,0.269748603412433,0.369627915482918
151.6,0.269601883890974,0.369517755523421
151.7,0.26945523539457,0.369407604176147
151.8,0.269308657935015,0.369297461498846
151.9,0.269162151524077,0.369187327549257
152,0.269015716173533,0.369077202385146
152.1,0.268869351895178,0.368967086064277
152.2,0.268723058700761,0.36885697864439
152.3,0.268576836602082,0.368746880183261
152.4,0.268430685610918,0.368636790738602
152.5,0.268284605739042,0.368526710368216
152.6,0.268138596998222,0.368416639129826
152.7,0.26799265940026,0.368306577081198
152.8,0.267846792956907,0.368196524280087
152.9,0.267700997679961,0.368086480784247
153,0.267555273581195,0.367976446651421
153.1,0.267409620672377,0.367866421939391
153.2,0.267264038965299,0.367756406705889
153.3,0.26711852847173,0.367646401008661
153.4,0.266973089203455,0.367536404905483
153.5,0.266827721172234,0.367426418454106
153.6,0.266682424389859,0.367316441712278
153.7,0.266537198868122,0.367206474737758
153.8,0.266392044618776,0.367096517588299
153.9,0.266246961653611,0.366986570321659
154,0.266101949984405,0.366876632995591
154.1,0.265957009622926,0.366766705667829
154.2,0.265812140580959,0.366656788396167
154.3,0.265667342870291,0.366546881238324
154.4,0.265522616502688,0.366436984252081
154.5,0.265377961489929,0.366327097495178
154.6,0.265233377843784,0.366217221025369
154.7,0.265088865576055,0.36610735490042
154.8,0.264944424698506,0.365997499178073
154.9,0.264800055222903,0.365887653916084
155,0.264655757161053,0.365777819172207
155.1,0.264511530524703,0.365668003586336
155.2,0.264367375325644,0.365558212224375
155.3,0.264223291575657,0.365448432039024
155.4,0.264079279286519,0.365338663091592
155.5,0.263935338469999,0.365228905443367
155.6,0.263791469137889,0.365119159155637
155.7,0.263647671301968,0.365009424289679
155.8,0.263503944973996,0.364899700906806
155.9,0.263360290165758,0.364789989068291
156,0.263216706889037,0.364680288835448
156.1,0.26307319515561,0.364570600269553
156.2,0.262929754977251,0.364460923431893
156.3,0.262786386365743,0.364351258383769
156.4,0.262643089332856,0.364241605186476
156.5,0.262499863890383,0.364131963901301
156.6,0.262356710050085,0.36402233458953
156.7,0.262213627823747,0.36391271731245
156.8,0.262070617223152,0.363803112131374
156.9,0.261927678260058,0.363693519107576
157,0.261784810946268,0.363583938302358
157.1,0.261642015293551,0.363474369777001
157.2,0.261499291313673,0.363364813592803
157.3,0.261356639018436,0.363255269811058
157.4,0.261214058419594,0.363145738493049
157.5,0.261071549528951,0.363036219700065
157.6,0.260929112358256,0.362926713493418
157.7,0.26078674691929,0.362817219934378
157.8,0.260644453223855,0.362707739084252
157.9,0.260502231283709,0.362598271004306
158,0.260360081110632,0.362488815755865
158.1,0.260218002716412,0.36237937340021
158.2,0.260075996112822,0.362269943998615
158.3,0.259934061311629,0.362160527612392
158.4,0.259792198324634,0.362051124302824
158.5,0.259650407163588,0.361941734131201
158.6,0.259508687840292,0.361832357158809
158.7,0.2593670403665,0.361722993446963
158.8,0.259225464754012,0.361613643056933
158.9,0.259083961014604,0.36150430605001
159,0.25894252916004,0.361394982487497
159.1,0.258801169202103,0.361285672430687
159.2,0.258659881152578,0.361176375940852
159.3,0.258518665023241,0.36106709307931
159.4,0.258377520825857,0.360957823907326
159.5,0.258236448572222,0.360848568486208
159.6,0.258095448274106,0.360739326877244
159.7,0.257954519943285,0.360630099141735
159.8,0.257813663591534,0.360520885340947
159.9,0.25767284516689,0.360411685536198
160,0.25753204471876,0.360302499788759
160.1,0.25739131465629,0.360193328159943
160.2,0.257250654981214,0.36008417071103
160.3,0.257110065695283,0.359975027503302
160.4,0.256969546800238,0.359865898598069
160.5,0.256829098297835,0.359756784056613
160.6,0.256688720189809,0.35964768394022
160.7,0.256548412477905,0.359538598310192
160.8,0.256408175163882,0.35942952722782
160.9,0.256268008249485,0.359320470754383
161,0.256127911736452,0.359211428951185
161.1,0.255987885626531,0.359102401879516
161.2,0.255847929921475,0.358993389600661
161.3,0.255708044623017,0.358884392175921
161.4,0.255568229732919,0.358775409666577
161.5,0.255428485252925,0.358666442133924
161.6,0.255288811184766,0.358557489639262
161.7,0.255149207530206,0.358448552243862
161.8,0.255009674290983,0.358339630009051
161.9,0.254870211468838,0.358230722996083
162,0.254730819065536,0.358121831266272
162.1,0.254591497082808,0.358012954880903
162.2,0.254452245522395,0.357904093901268
162.3,0.254313064386061,0.35779524838866
162.4,0.254173953675543,0.357686418404355
162.5,0.254034913392587,0.357577604009663
162.6,0.253895943538937,0.357468805265878
162.7,0.253757044116347,0.357360022234287
162.8,0.253618215126553,0.357251254976169
162.9,0.253479456571311,0.35714250355283
163,0.253340768452358,0.357033768025554
163.1,0.253202150771451,0.35692504845563
163.2,0.253063603530332,0.356816344904365
163.3,0.252925126730741,0.356707657433043
163.4,0.252786720374438,0.356598986102936
163.5,0.252648384463153,0.356490330975364
163.6,0.252510118998645,0.356381692111606
163.7,0.252371923982659,0.356273069572949
163.8,0.252233799416935,0.356164463420688
163.9,0.252095745303225,0.356055873716125
164,0.251957761643263,0.355947300520541
164.1,0.251819848438819,0.355838743895222
164.2,0.251682005691614,0.355730203901466
164.3,0.251544233403412,0.355621680600585
164.4,0.25140653157595,0.355513174053821
164.5,0.251268900210985,0.35540468432252
164.6,0.251131339310247,0.35529621146794
164.7,0.250993848875491,0.355187755551376
164.8,0.250856428908469,0.355079316634134
164.9,0.250719079410917,0.354970894777488
165,0.250581800384595,0.354862490042744
165.1,0.250444591831239,0.354754102491192
165.2,0.250307453752586,0.354645732184109
165.3,0.250170386150407,0.354537379182802
165.4,0.250033389026425,0.354429043548553
165.5,0.2498964623824,0.354320725342667
165.6,0.249759606220067,0.354212424626415
165.7,0.249622820541191,0.354104141461099
165.8,0.249486105347501,0.353995875908017
165.9,0.249349460640752,0.353887628028455
166,0.249212886422684,0.353779397883703
166.1,0.249076382695058,0.353671185535054
166.2,0.248939949459601,0.353562991043787
166.3,0.248803586718066,0.353454814471222
166.4,0.2486672944722,0.353346655878633
166.5,0.248531072723756,0.353238515327305
166.6,0.248394921474466,0.35313039287854
166.7,0.248258840726096,0.353022288593622
166.8,0.24812283048038,0.352914202533849
166.9,0.247986890739062,0.352806134760517
167,0.247851021503889,0.352698085334913
167.1,0.247715222776613,0.352590054318327
167.2,0.24757949455898,0.352482041772041
167.3,0.247443836852734,0.352374047757357
167.4,0.247308249659619,0.35226607233557
167.5,0.247172732981386,0.352158115567968
167.6,0.247037286819779,0.352050177515832
167.7,0.246901911176545,0.351942258240471
167.8,0.246766606053421,0.351834357803168
167.9,0.246631371452173,0.351726476265215
168,0.24649620737454,0.351618613687906
168.1,0.246361113822253,0.351510770132517
168.2,0.246226090797075,0.35140294566036
168.3,0.246091138300747,0.351295140332724
168.4,0.245956256335023,0.351187354210886
168.5,0.245821444901633,0.35107958735616
168.6,0.245686704002337,0.350971839829819
168.7,0.245552033638875,0.350864021027568
168.8,0.245417433813005,0.350756157088002
168.9,0.24528290452645,0.350648309272888
169,0.24514844578097,0.350540477618883
169.1,0.245014057578317,0.350432662162583
169.2,0.244879739920238,0.350324862940642
169.3,0.244745492808457,0.35021707998969
169.4,0.244611316244748,0.350109313346372
169.5,0.244477210230839,0.350001563047304
169.6,0.244343174768489,0.349893829129141
169.7,0.244209209859438,0.349786111628488
169.8,0.24407531550543,0.349678410582003
169.9,0.243941491708214,0.349570726026301
170,0.243807738469532,0.349463057998039
170.1,0.243674055791147,0.34935540653383
170.2,0.243540443674784,0.349247771670325
170.3,0.243406902122201,0.34914015344414
170.4,0.243273431135141,0.349032551891921
170.5,0.243140030715348,0.348924967050293
170.6,0.243006700864574,0.348817398955893
170.7,0.242873441584568,0.348709847645359
170.8,0.242740252877066,0.348602313155315
170.9,0.242607134743819,0.348494795522413
171,0.242474087186574,0.348387294783267
171.1,0.242341110207078,0.348279810974524
171.2,0.242208203807072,0.348172344132811
171.3,0.242075367988315,0.348064894294762
171.4,0.241942602752542,0.347957461497011
171.5,0.241809908101502,0.347850045776203
171.6,0.241677284036936,0.347742647168952
171.7,0.24154473056061,0.34763526571189
171.8,0.24141224767424,0.347527901441685
171.9,0.241279835379599,0.347420554394926
172,0.24114749367843,0.34731322460828
172.1,0.241015222572457,0.34720591211837
172.2,0.24088302206345,0.34709861696182
172.3,0.240750892153146,0.346991339175285
172.4,0.240618832843291,0.346884078795386
172.5,0.240486844135636,0.346776835858747
172.6,0.240354926031922,0.346669610402017
172.7,0.240223078533902,0.346562402461818
172.8,0.240091301643312,0.346455212074805
172.9,0.239959595361902,0.346348039277575
173,0.239827959691429,0.346240884106801
173.1,0.239696394633628,0.346133746599089
173.2,0.239564900190248,0.34602662679109
173.3,0.239433476363032,0.345919524719429
173.4,0.239302123153734,0.345812440420747
173.5,0.239170840564095,0.345705373931653
173.6,0.239039628595857,0.345598325288816
173.7,0.238908487250787,0.345491294528863
173.8,0.238777416530606,0.345384281688393
173.9,0.238646416437069,0.345277286804085
174,0.238515486971925,0.345170309912547
174.1,0.23838462813692,0.345063351050412
174.2,0.238253839933799,0.344956410254329
174.3,0.238123122364317,0.344849487560912
174.4,0.237992475430204,0.344742583006817
174.5,0.237861899133225,0.344635696628668
174.6,0.237731393475106,0.344528828463083
174.7,0.237600958457606,0.344421978546715
174.8,0.237470594082466,0.34431514691619
174.9,0.237340300351442,0.344208333608158
175,0.237210077266271,0.344101538659234
175.1,0.237079924828696,0.343994762106047
175.2,0.236949843040471,0.343888003985248
175.3,0.236819831903344,0.343781264333462
175.4,0.236689891419055,0.343674543187324
175.5,0.236560021589357,0.343567840583466
175.6,0.236430222415984,0.343461156558527
175.7,0.236300493900698,0.343354491149135
175.8,0.236170836045237,0.343247844391926
175.9,0.236041248851351,0.34314121632353
176,0.235911651623765,0.343034606980589
176.1,0.235782011083471,0.342928016399729
176.2,0.235652437611761,0.342821444617583
176.3,0.235522931188207,0.342714891670794
176.4,0.235393491792412,0.342608357595991
176.5,0.235264119403951,0.342501842429802
176.6,0.235134814002437,0.342395346208876
176.7,0.235005575567431,0.342288868969817
176.8,0.234876404078538,0.342182410749292
176.9,0.234747299515344,0.342075971583916
177,0.23461826185743,0.341969551510335
177.1,0.234489291084394,0.341863150565168
177.2,0.234360387175821,0.341756768785054
177.3,0.234231550111299,0.341650406206634
177.4,0.234102779870416,0.341544062866539
177.5,0.233974076432761,0.341437738801389
177.6,0.233845439777925,0.341331434047833
177.7,0.233716869885499,0.341225148642507
177.8,0.233588366735059,0.341118882622026
177.9,0.233459930306204,0.341012636023044
178,0.233331560578529,0.340906408882179
178.1,0.233203257531607,0.340800201236087
178.2,0.233075021145033,0.340694013121376
178.3,0.232946851398396,0.340587844574698
178.4,0.232818748271292,0.340481695632675
178.5,0.232690711743295,0.340375566331945
178.6,0.232562741794009,0.340269456709139
178.7,0.232434838403002,0.340163366800901
178.8,0.232307001549882,0.340057296643854
178.9,0.232179231214234,0.339951246274623
179,0.23205152737564,0.339845215729879
179.1,0.231923890013693,0.339739205046216
179.2,0.231796319107988,0.339633214260275
179.3,0.231668814638097,0.339527243408705
179.4,0.231541376583624,0.33942129252814
179.5,0.231414004924145,0.339315361655193
179.6,0.23128669963926,0.339209450826512
179.7,0.23115946070855,0.339103560078731
179.8,0.231032288111606,0.338997689448491
179.9,0.230905181828017,0.338891838972393
180,0.230778141837376,0.338786008687119
180.1,0.230651168119262,0.338680198629259
180.2,0.230524260653273,0.338574408835466
180.3,0.230397419418989,0.338468639342383
180.4,0.230270644396007,0.338362890186631
180.5,0.230143935563909,0.338257161404851
180.6,0.230017292902283,0.338151453033661
180.7,0.229890716390727,0.338045765109715
180.8,0.229764206008824,0.337940097669639
180.9,0.229637761736156,0.337834450750059
181,0.229511383552314,0.337728824387626
181.1,0.229385071436901,0.337623218618956
181.2,0.229258825369489,0.33751763348069
181.3,0.229132645329669,0.337412069009456
181.4,0.229006531297035,0.337306525241899
181.5,0.228880483251176,0.337201002214643
181.6,0.228754501171677,0.337095499964331
181.7,0.228628585038126,0.33699001852759
181.8,0.228502734830114,0.336884557941053
181.9,0.228376950527231,0.336779118241351
182,0.228251232109062,0.336673699465129
182.1,0.228125579555191,0.336568301649014
182.2,0.227999992845223,0.336462924829641
182.3,0.227874471958729,0.336357569043641
182.4,0.227749016875305,0.336252234327644
182.5,0.227623627574546,0.336146920718291
182.6,0.227498304036027,0.336041628252222
182.7,0.227373046239343,0.335936356966047
182.8,0.22724785416409,0.33583110689644
182.9,0.227122727789849,0.335725878079991
183,0.226997667096198,0.33562067055334
183.1,0.226872672062743,0.335515484353161
183.2,0.226747742669071,0.335410319516049
183.3,0.226622878894764,0.335305176078648
183.4,0.226498080719412,0.335200054077592
183.5,0.226373348122604,0.335094953549518
183.6,0.226248681083928,0.334989874531059
183.7,0.226124079582977,0.334884817058831
183.8,0.225999543599331,0.334779781169503
183.9,0.225875073112583,0.334674766899683
184,0.225750668102328,0.334569774286009
184.1,0.225626328548147,0.334464803365114
184.2,0.225502054429629,0.334359854173635
184.3,0.225377845726363,0.334254926748213
184.4,0.22525370241794,0.334150021125475
184.5,0.225129624483947,0.334045137342031
184.6,0.225005611903975,0.333940275434555
184.7,0.224881664657608,0.333835435439662
184.8,0.224757782724432,0.333730617393984
184.9,0.224633966084045,0.333625821334159
185,0.224510214716038,0.333521047296826
185.1,0.224386528599985,0.333416295318601
185.2,0.224262907715482,0.333311565436134
185.3,0.224139352042123,0.333206857686042
185.4,0.224015861559487,0.333102172104983
185.5,0.223892436247167,0.332997508729579
185.6,0.223769076084757,0.332892867596455
185.7,0.223645781051835,0.332788248742251
185.8,0.223522551128,0.332683652203605
185.9,0.22339938629283,0.332579078017146
186,0.223276286525916,0.332474526219509
186.1,0.223153251806862,0.332369996847334
186.2,0.223030282115231,0.332265489937243
186.3,0.222907377430634,0.332161005525875
186.4,0.222784537732645,0.332056543649874
186.5,0.222661763000862,0.331952104345851
186.6,0.222539053214867,0.331847687650462
186.7,0.222416408354253,0.331743293600321
186.8,0.222293828398606,0.331638922232083
186.9,0.222171313327517,0.331534573582369
187,0.222048863120568,0.331430247687813
187.1,0.221926477757361,0.331325944585045
187.2,0.221804157217472,0.331221664310698
187.3,0.221681901480487,0.331117406901437
187.4,0.221559710526013,0.331013172393846
187.5,0.221437584333619,0.330908960824593
187.6,0.221315522882908,0.330804772230297
187.7,0.221193526153458,0.330700606647602
187.8,0.221071594124859,0.330596464113129
187.9,0.220949726776703,0.33049234466353
188,0.220827924088585,0.330388248335426
188.1,0.22070618604008,0.330284175165442
188.2,0.220584512610789,0.330180125190227
188.3,0.220462903780285,0.330076098446419
188.4,0.220341359528171,0.329972094970627
188.5,0.220219879834032,0.329868114799518
188.6,0.220098464677455,0.329764157969688
188.7,0.219977114038031,0.329660224517811
188.8,0.219855827895347,0.329556314480488
188.9,0.21973460622899,0.329452427894368
189,0.219613449018552,0.329348564796079
189.1,0.219492356243614,0.329244725222261
189.2,0.219371327883775,0.329140909209541
189.3,0.21925036391862,0.329037116794567
189.4,0.219129464327729,0.328933348013945
189.5,0.219008629090701,0.328829602904334
189.6,0.218887858187119,0.328725881502357
189.7,0.218767151596582,0.328622183844651
189.8,0.218646509298662,0.328518509967854
189.9,0.21852593127296,0.328414859908589
190,0.218405417499065,0.32831123370349
190.1,0.218284967956557,0.32820763138921
190.2,0.218164582625031,0.328104053002364
190.3,0.218044261484066,0.328000498579579
190.4,0.217924004513267,0.3278969681575
190.5,0.21780381169221,0.327793461772784
190.6,0.217683683000486,0.327689979462024
190.7,0.217563618417691,0.327586521261873
190.8,0.217443617923405,0.327483087208963
190.9,0.217323681497223,0.32737967733992
191,0.217203809118722,0.327276291691394
191.1,0.217084000767499,0.327172930300012
191.2,0.216964256423139,0.327069593202416
191.3,0.216844576065246,0.326966280435204
191.4,0.216724959673387,0.326862992035056
191.5,0.216605407227157,0.326759728038567
191.6,0.216485918706156,0.326656488482397
191.7,0.216366494089953,0.326553273403171
191.8,0.216247133358159,0.326450082837525
191.9,0.216127836490342,0.326346916822095
192,0.216008603466101,0.326243775393506
192.1,0.215889434265031,0.326140658588403
192.2,0.215770328866709,0.326037566443401
192.3,0.215651287250724,0.325934498995147
192.4,0.21553230939667,0.325831456280283
192.5,0.215413395284135,0.325728438335422
192.6,0.215294544892711,0.325625445197216
192.7,0.215175758201969,0.325522476902291
192.8,0.215057035191521,0.325419533487287
192.9,0.214938375840938,0.325316614988815
193,0.214819780129817,0.325213721443537
193.1,0.214701248037752,0.325110852888067
193.2,0.214582779544324,0.325008009359071
193.3,0.214464374629111,0.324905190893133
193.4,0.214346033271725,0.32480239752692
193.5,0.214227755451737,0.324699629297069
193.6,0.214109541148742,0.324596886240193
193.7,0.213991390342326,0.324494168392942
193.8,0.213873303012082,0.324391475791938
193.9,0.213755279137597,0.324288808473814
194,0.213637318698455,0.324186166475219
194.1,0.213519421674246,0.32408354983278
194.2,0.213401588044566,0.323980958583122
194.3,0.213283817789002,0.323878392762886
194.4,0.213166110887131,0.323775852408699
194.5,0.213048467318555,0.323673337557217
194.6,0.21293088706285,0.323570848245059
194.7,0.212813370099622,0.323468384508834
194.8,0.212695916408442,0.323365946385216
194.9,0.212578525968904,0.323263533910811
195,0.212461198760599,0.323161147122268
195.1,0.212343934763122,0.323058786056223
195.2,0.212226733956053,0.322956450749295
195.3,0.212109596318978,0.322854141238123
195.4,0.211992521831495,0.322751857559349
195.5,0.21187551047318,0.322649599749602
195.6,0.211758562223636,0.322547367845504
195.7,0.211641677062437,0.322445161883712
195.8,0.211524854969184,0.322342981900837
195.9,0.211408095923462,0.322240646065656
196,0.211291399904859,0.32213833345311
196.1,0.211174766892958,0.322036044683966
196.2,0.211058196867358,0.321933779785057
196.3,0.210941689807633,0.321831538783151
196.4,0.210825245693397,0.321729321705049
196.5,0.210708864504208,0.321627128577575
196.6,0.210592546219677,0.321524959427505
196.7,0.210476290819377,0.321422814281655
196.8,0.210360098282911,0.321320693166814
196.9,0.210243968589857,0.321218596109791
197,0.210127901719813,0.321116523137376
197.1,0.210011897652353,0.321014474276362
197.2,0.209895956367079,0.320912449553579
197.3,0.209780077843578,0.320810448995781
197.4,0.209664262061433,0.320708472629814
197.5,0.209548509000235,0.320606520482445
197.6,0.20943281863957,0.320504592580493
197.7,0.209317190959033,0.320402688950738
197.8,0.209201625938211,0.320300809619999
197.9,0.209086123556689,0.320198954615056
198,0.208970683794059,0.320097123962742
198.1,0.208855306629898,0.319995317689808
